	component_number	matrix_partition
2935	629	Simion2017V2META14934-42-Calc_Hmm10-BMGE05
2936	629	Borowiec2015_Total1080OG995.fasta.aln_gene1076
2937	630	Hejnol2009Tribe3020_0
2938	630	Simion2017V2META16392-42-Calc_Hmm10-BMGE05
2939	630	Borowiec2015_Total1080OG998.fasta.aln_gene1078
2940	631	Chang2015arp23
2941	631	Nosenko2013_nonribo_9187KOG1523
2942	631	Philippe2009Gene_0003
2943	632	Philippe2009Gene_0013
2944	632	Chang2015cpn60
2945	632	Whelan2017_strictSubset19
2946	633	Ryan2013_estgene248
2947	633	Chang2015dihydrolatransacylase
2948	633	Simion2017V2META13663-42-Calc_Hmm10-BMGE05
2949	634	Ryan2013_estgene403
2950	634	Chang2015psmb
2951	634	Philippe2009Gene_0049
2952	635	Moroz2014_3d887
2953	635	Ryan2013_estgene134
2954	635	Chang2015pyrdehydroe1b_01
2955	636	Philippe2009Gene_0120
2956	636	Simion2017V2META11037-1-42-Calc_Hmm10-BMGE05
2957	636	Chang2015srs
2958	637	Chang2015suca
2959	637	Simion2017V2META12120-2-42-Calc_Hmm10-BMGE05
2960	637	Philippe2009Gene_0122
2961	638	Chang2015tribe1007
2962	638	Dunn2008Tribe1007
2963	638	Ryan2013_estgene259
2964	639	Chang2015tribe333
2965	639	Whelan2017_fullSubset36_01
2966	639	Dunn2008Tribe333
2967	640	Dunn2008Tribe585
2968	640	Chang2015tribe585
2969	640	Nosenko2013_nonribo_9187KOG0854
2970	641	Hejnol2009Tribe828_0
2971	641	Chang2015tribe717
2972	641	Dunn2008Tribe717
2973	642	Hejnol2009Tribe1133_0
2974	642	Dunn2008Tribe893
2975	642	Chang2015tribe893
2976	643	Simion2017V2META14962-42-Calc_Hmm10-BMGE05
2977	643	Chang2015tribe930
2978	643	Dunn2008Tribe930
2979	644	Philippe2009Gene_0126
2980	644	Chang2015vatb
2981	644	Whelan2015_D1Gene_0585
2982	645	Simion2017V2META12690-42-Calc_Hmm10-BMGE05
2983	645	Chang2015vate
2984	645	Philippe2009Gene_0127
2985	646	Simion2017V2META13621-42-Calc_Hmm10-BMGE05
2986	646	Chang2015yif1p
2987	646	Ryan2013_estgene144
2988	647	Dunn2008Tribe1050
2989	647	Ryan2013_estgene260
2990	647	Hejnol2009Tribe1477_0
2991	648	Ryan2013_estgene367
2992	648	Dunn2008Tribe1054
2993	648	Hejnol2009Tribe1390_0
2994	649	Dunn2008Tribe1169
2995	649	Hejnol2009Tribe1625_0
2996	649	Ryan2013_estgene170
2997	650	Dunn2008Tribe1245
2998	650	Hejnol2009Tribe1549_0
2999	650	Ryan2013_estgene368
3000	651	Nosenko2013_ribo_14615KOG3449
3001	651	Dunn2008Tribe271
3002	651	Nosenko2013_ribo_11057KOG3449
3003	652	Hejnol2009Tribe400_0
3004	652	Dunn2008Tribe281
3005	652	Ryan2013_estgene390
3006	653	Ryan2013_estgene90
3007	653	Dunn2008Tribe647
3008	653	Simion2017V2META13213-42-Calc_Hmm10-BMGE05
3009	654	Dunn2008Tribe726
3010	654	Hejnol2009Tribe1016_0
3011	654	Ryan2013_estgene284
3012	655	Dunn2008Tribe739
3013	655	Hejnol2009Tribe1039_0
3014	655	Ryan2013_estgene44
3015	656	Hejnol2009Tribe1160_0
3016	656	Dunn2008Tribe783
3017	656	Ryan2013_estgene245
3018	657	Hejnol2009Tribe1194_0
3019	657	Dunn2008Tribe906
3020	657	Ryan2013_estgene180
3021	658	Hejnol2009Tribe1291_0
3022	658	Simion2017V2META13776-42-Calc_Hmm10-BMGE05
3023	658	Dunn2008Tribe916
3024	659	Hejnol2009Tribe1028_0
3025	659	Simion2017V2META12503-42-Calc_Hmm10-BMGE05
3026	659	Ryan2013_estgene196
3027	660	Ryan2013_estgene65
3028	660	Simion2017V2META12922-42-Calc_Hmm10-BMGE05
3029	660	Hejnol2009Tribe1214_0
3030	661	Ryan2013_estgene206
3031	661	Hejnol2009Tribe1220_0
3032	661	Simion2017V2META14537-42-Calc_Hmm10-BMGE05
3033	662	Ryan2013_estgene210
3034	662	Hejnol2009Tribe1523_0
3035	662	Simion2017V2META15200-42-Calc_Hmm10-BMGE05
3036	663	Ryan2013_estgene159
3037	663	Simion2017V2META14047-42-Calc_Hmm10-BMGE05
3038	663	Hejnol2009Tribe1564_0
3039	664	Hejnol2009Tribe1610_0
3040	664	Ryan2013_estgene384
3041	664	Simion2017V2META15238-42-Calc_Hmm10-BMGE05
3042	665	Ryan2013_estgene73
3043	665	Simion2017V2META12669-42-Calc_Hmm10-BMGE05
3044	665	Hejnol2009Tribe1668_0
3045	666	Ryan2013_estgene97
3046	666	Hejnol2009Tribe1805_0
3047	666	Simion2017V2META14163-42-Calc_Hmm10-BMGE05
3048	667	Ryan2013_estgene275
3049	667	Simion2017V2META13969-42-Calc_Hmm10-BMGE05
3050	667	Hejnol2009Tribe1868_0
3051	668	Simion2017V2META13208-42-Calc_Hmm10-BMGE05
3052	668	Ryan2013_estgene329
3053	668	Hejnol2009Tribe1929_0
3054	669	Simion2017V2META12725-42-Calc_Hmm10-BMGE05
3055	669	Hejnol2009Tribe1935_0
3056	669	Moroz2014_3d828
3057	670	Hejnol2009Tribe1963_0
3058	670	Ryan2013_estgene320
3059	670	Simion2017V2META13688-42-Calc_Hmm10-BMGE05
3060	671	Simion2017V2META14223-42-Calc_Hmm10-BMGE05
3061	671	Ryan2013_estgene346
3062	671	Hejnol2009Tribe2051_0
3063	672	Ryan2013_estgene279
3064	672	Simion2017V2META16180-42-Calc_Hmm10-BMGE05
3065	672	Hejnol2009Tribe2132_0
3066	673	Ryan2013_estgene48
3067	673	Hejnol2009Tribe2134_0
3068	673	Simion2017V2META13299-42-Calc_Hmm10-BMGE05
3069	674	Whelan2017_fullSubset12_03
3070	674	Ryan2013_estgene11
3071	674	Hejnol2009Tribe2145_0
3072	675	Ryan2013_estgene255
3073	675	Hejnol2009Tribe2178_0
3074	675	Simion2017V2META14168-42-Calc_Hmm10-BMGE05
3075	676	Hejnol2009Tribe3342_0
3076	676	Hejnol2009Tribe2194_0
3077	676	Simion2017V2META16791-42-Calc_Hmm10-BMGE05
3078	677	Simion2017V2META11061-1-42-Calc_Hmm10-BMGE05
3079	677	Hejnol2009Tribe2435_0
3080	677	Ryan2013_estgene138
3081	678	Ryan2013_estgene57
3082	678	Hejnol2009Tribe2562_0
3083	678	Simion2017V2META14197-42-Calc_Hmm10-BMGE05
3084	679	Ryan2013_estgene219
3085	679	Hejnol2009Tribe2583_0
3086	679	Simion2017V2META13801-42-Calc_Hmm10-BMGE05
3087	680	Simion2017V2META15196-42-Calc_Hmm10-BMGE05
3088	680	Hejnol2009Tribe4808_0
3089	680	Hejnol2009Tribe2595_0
3090	681	Simion2017V2META13383-42-Calc_Hmm10-BMGE05
3091	681	Ryan2013_estgene174
3092	681	Hejnol2009Tribe2810_0
3093	682	Whelan2017_fullSubset6_04
3094	682	Hejnol2009Tribe3276_0
3095	682	Simion2017V2META16411-42-Calc_Hmm10-BMGE05
3096	683	Hejnol2009Tribe3279_0
3097	683	Ryan2013_estgene96
3098	683	Simion2017V2META13804-42-Calc_Hmm10-BMGE05
3099	684	Simion2017V2META13733-42-Calc_Hmm10-BMGE05
3100	684	Hejnol2009Tribe3432_0
3101	684	Ryan2013_estgene8
3102	685	Hejnol2009Tribe3439_0
3103	685	Simion2017V2META11101-1-42-Calc_Hmm10-BMGE05
3104	685	Simion2017V2META11101-2-42-Calc_Hmm10-BMGE05
3105	686	Simion2017V2META15733-42-Calc_Hmm10-BMGE05
3106	686	Hejnol2009Tribe3755_0
3107	686	Ryan2013_estgene147
3108	687	Hejnol2009Tribe3785_0
3109	687	Simion2017V2META14647-42-Calc_Hmm10-BMGE05
3110	687	Ryan2013_estgene315
3111	688	Hejnol2009Tribe3895_0
3112	688	Simion2017V2META13312-42-Calc_Hmm10-BMGE05
3113	688	Moroz2014_3d179
3114	689	Simion2017V2META13316-42-Calc_Hmm10-BMGE05
3115	689	Ryan2013_estgene193
3116	689	Hejnol2009Tribe3994_0
3117	690	Hejnol2009Tribe4192_0
3118	690	Simion2017V2META11191-2-42-Calc_Hmm10-BMGE05
3119	690	Simion2017V2META11191-1-42-Calc_Hmm10-BMGE05
3120	691	Ryan2013_estgene262
3121	691	Simion2017V2META13690-42-Calc_Hmm10-BMGE05
3122	691	Hejnol2009Tribe4847_0
3123	692	Hejnol2009Tribe568_0
3124	692	Simion2017V2META14945-42-Calc_Hmm10-BMGE05
3125	692	Ryan2013_estgene257
3126	693	Simion2017V2META11387-1-42-Calc_Hmm10-BMGE05
3127	693	Simion2017V2META11387-2-42-Calc_Hmm10-BMGE05
3128	693	Hejnol2009Tribe712_1
3129	694	Ryan2013_estgene50
3130	694	Hejnol2009Tribe993_0
3131	694	Simion2017V2META14146-42-Calc_Hmm10-BMGE05
3132	695	Moroz2014_3d54
3133	695	Whelan2017_fullSubset5_03
3134	695	Simion2017V2META13687-42-Calc_Hmm10-BMGE05
3135	696	Whelan2015_D1Gene_0094
3136	696	Moroz2014_3d94
3137	696	Whelan2015_D10Gene_0094
3138	697	Simion2017V2META13800-42-Calc_Hmm10-BMGE05
3139	697	Ryan2013_estgene234
3140	697	Moroz2014_3d125
3141	698	Simion2017V2META11133-1-42-Calc_Hmm10-BMGE05
3142	698	Moroz2014_3d383
3143	698	Whelan2017_fullSubset10_04
3144	699	Whelan2015_D1Gene_0503
3145	699	Whelan2015_D10Gene_0503
3146	699	Moroz2014_3d503
3147	700	Whelan2015_D1Gene_0631
3148	700	Moroz2014_3d631
3149	700	Whelan2015_D10Gene_0631
3150	701	Whelan2017_fullSubset13_06
3151	701	Simion2017V2META12940-42-Calc_Hmm10-BMGE05
3152	701	Moroz2014_3d735
3153	702	Whelan2015_D10Gene_0775
3154	702	Whelan2015_D1Gene_0775
3155	702	Moroz2014_3d775
3156	703	Simion2017V2META13334-42-Calc_Hmm10-BMGE05
3157	703	Moroz2014_3d801
3158	703	Whelan2017_fullSubset30_04
3159	704	Nosenko2013_nonribo_9187KOG0279
3160	704	Simion2017V2META13325-42-Calc_Hmm10-BMGE05
3161	704	Ryan2013_estgene360
3162	705	Nosenko2013_nonribo_9187KOG0417
3163	705	Simion2017V2META14532-42-Calc_Hmm10-BMGE05
3164	705	Whelan2015_D1Gene_0323
3165	706	Philippe2009Gene_0108
3166	706	Nosenko2013_ribo_14615KOG0004
3167	706	Nosenko2013_ribo_11057KOG0004
3168	707	Ryan2013_estgene155
3169	707	Borowiec2015_Total1080OG41.fasta.aln_gene479
3170	707	Simion2017V2META13749-42-Calc_Hmm10-BMGE05
3171	708	Simion2017V2META12998-42-Calc_Hmm10-BMGE05
3172	708	Ryan2013_estgene79
3173	708	Ryan2013_estgene179
3174	709	Whelan2017_fullSubset4_15
3175	709	Ryan2013_estgene332
3176	709	Simion2017V2META13418-42-Calc_Hmm10-BMGE05
3177	710	Simion2017V2META12310-42-Calc_Hmm10-BMGE05
3178	710	Ryan2013_estgene99
3179	710	Ryan2013_estgene43
3180	711	Whelan2015_D1Gene_0448
3181	711	Whelan2015_D10Gene_0448
3182	711	Simion2017V2META10895-2-42-Calc_Hmm10-BMGE05
3183	712	Whelan2015_D1Gene_0661
3184	712	Whelan2015_D10Gene_0661
3185	712	Simion2017V2META11406-42-Calc_Hmm10-BMGE05
3186	713	Whelan2015_D10Gene_0270
3187	713	Simion2017V2META11754-42-Calc_Hmm10-BMGE05
3188	713	Whelan2015_D1Gene_0270
3189	714	Whelan2015_D10Gene_1033
3190	714	Whelan2015_D1Gene_1033
3191	714	Simion2017V2META11910-42-Calc_Hmm10-BMGE05
3192	715	Simion2017V2META12996-42-Calc_Hmm10-BMGE05
3193	715	Simion2017V2META12427-42-Calc_Hmm10-BMGE05
3194	715	Simion2017V2META12106-42-Calc_Hmm10-BMGE05
3195	716	Whelan2017_strictSubset5
3196	716	Simion2017V2META12982-42-Calc_Hmm10-BMGE05
3197	716	Whelan2017_fullSubset2_02
3198	717	Simion2017V2META13074-42-Calc_Hmm10-BMGE05
3199	717	Whelan2015_D1Gene_0484
3200	717	Whelan2015_D10Gene_0484
3201	718	Simion2017V2META13191-42-Calc_Hmm10-BMGE05
3202	718	Whelan2015_D1Gene_0194
3203	718	Whelan2017_strictSubset15
3204	719	Simion2017V2META14195-42-Calc_Hmm10-BMGE05
3205	719	Whelan2017_fullSubset29_03
3206	719	Simion2017V2META13786-42-Calc_Hmm10-BMGE05
3207	720	Whelan2015_D1Gene_0457
3208	720	Whelan2015_D10Gene_0457
3209	720	Simion2017V2META14479-42-Calc_Hmm10-BMGE05
3210	721	Borowiec2015_Total1080OG1005.fasta.aln_gene5
3211	721	Borowiec2015_Best108OG1005.fasta.aln_gene2
3212	722	Borowiec2015_Total1080OG1129.fasta.aln_gene120
3213	722	Borowiec2015_Best108OG1129.fasta.aln_gene7
3214	723	Borowiec2015_Best108OG113.fasta.aln_gene9
3215	723	Borowiec2015_Total1080OG113.fasta.aln_gene131
3216	724	Borowiec2015_Best108OG132.fasta.aln_gene13
3217	724	Borowiec2015_Total1080OG132.fasta.aln_gene172
3218	725	Borowiec2015_Total1080OG145.fasta.aln_gene184
3219	725	Borowiec2015_Best108OG145.fasta.aln_gene16
3220	726	Borowiec2015_Total1080OG17.fasta.aln_gene220
3221	726	Borowiec2015_Best108OG17.fasta.aln_gene18
3222	727	Borowiec2015_Total1080OG370.fasta.aln_gene425
3223	727	Borowiec2015_Best108OG370.fasta.aln_gene44
3224	728	Borowiec2015_Total1080OG408.fasta.aln_gene466
3225	728	Borowiec2015_Best108OG408.fasta.aln_gene49
3226	729	Borowiec2015_Total1080OG444.fasta.aln_gene505
3227	729	Borowiec2015_Best108OG444.fasta.aln_gene56
3228	730	Borowiec2015_Total1080OG49.fasta.aln_gene563
3229	730	Borowiec2015_Best108OG49.fasta.aln_gene61
3230	731	Borowiec2015_Best108OG496.fasta.aln_gene60
3231	731	Borowiec2015_Total1080OG496.fasta.aln_gene560
3232	732	Borowiec2015_Best108OG513.fasta.aln_gene63
3233	732	Borowiec2015_Total1080OG513.fasta.aln_gene576
3234	733	Borowiec2015_Best108OG573.fasta.aln_gene73
3235	733	Borowiec2015_Total1080OG573.fasta.aln_gene636
3236	734	Borowiec2015_Best108OG619.fasta.aln_gene78
3237	734	Borowiec2015_Total1080OG619.fasta.aln_gene685
3238	735	Borowiec2015_Best108OG624.fasta.aln_gene79
3239	735	Borowiec2015_Total1080OG624.fasta.aln_gene689
3240	736	Borowiec2015_Total1080OG685.fasta.aln_gene754
3241	736	Borowiec2015_Best108OG685.fasta.aln_gene85
3242	737	Borowiec2015_Best108OG686.fasta.aln_gene86
3243	737	Borowiec2015_Total1080OG686.fasta.aln_gene755
3244	738	Borowiec2015_Total1080OG871.fasta.aln_gene953
3245	738	Borowiec2015_Best108OG871.fasta.aln_gene102
3246	739	Borowiec2015_Total1080OG95.fasta.aln_gene1045
3247	739	Borowiec2015_Best108OG95.fasta.aln_gene108
3248	740	Borowiec2015_Total1080OG1000.fasta.aln_gene1
3249	740	Simion2017V2META12538-42-Calc_Hmm10-BMGE05
3250	741	Hejnol2009Tribe4544_0
3251	741	Borowiec2015_Total1080OG1002.fasta.aln_gene2
3252	742	Borowiec2015_Total1080OG1006.fasta.aln_gene6
3253	742	Simion2017V2META12886-42-Calc_Hmm10-BMGE05
3254	743	Borowiec2015_Total1080OG1014.fasta.aln_gene14
3255	743	Hejnol2009Tribe4948_0
3256	744	Borowiec2015_Total1080OG1016.fasta.aln_gene16
3257	744	Hejnol2009Tribe5093_0
3258	745	Borowiec2015_Total1080OG1017.fasta.aln_gene17
3259	745	Simion2017V2META15173-42-Calc_Hmm10-BMGE05
3260	746	Hejnol2009Tribe5496_0
3261	746	Borowiec2015_Total1080OG1018.fasta.aln_gene18
3262	747	Borowiec2015_Total1080OG1024.fasta.aln_gene23
3263	747	Hejnol2009Tribe4724_0
3264	748	Borowiec2015_Total1080OG1026.fasta.aln_gene25
3265	748	Hejnol2009Tribe5382_0
3266	749	Hejnol2009Tribe4164_0
3267	749	Borowiec2015_Total1080OG1029.fasta.aln_gene26
3268	750	Hejnol2009Tribe4576_0
3269	750	Borowiec2015_Total1080OG1031.fasta.aln_gene29
3270	751	Borowiec2015_Total1080OG1038.fasta.aln_gene35
3271	751	Hejnol2009Tribe4821_0
3272	752	Borowiec2015_Total1080OG1039.fasta.aln_gene36
3273	752	Simion2017V2META15997-42-Calc_Hmm10-BMGE05
3274	753	Borowiec2015_Total1080OG1043.fasta.aln_gene40
3275	753	Simion2017V2META13288-1-42-Calc_Hmm10-BMGE05
3276	754	Borowiec2015_Total1080OG1045.fasta.aln_gene42
3277	754	Simion2017V2META14177-42-Calc_Hmm10-BMGE05
3278	755	Hejnol2009Tribe2893_0
3279	755	Borowiec2015_Total1080OG1046.fasta.aln_gene43
3280	756	Borowiec2015_Total1080OG1049.fasta.aln_gene46
3281	756	Simion2017V2META14543-42-Calc_Hmm10-BMGE05
3282	757	Hejnol2009Tribe3309_0
3283	757	Borowiec2015_Total1080OG1055.fasta.aln_gene51
3284	758	Hejnol2009Tribe5415_0
3285	758	Borowiec2015_Total1080OG1058.fasta.aln_gene54
3286	759	Simion2017V2META16024-42-Calc_Hmm10-BMGE05
3287	759	Borowiec2015_Total1080OG1059.fasta.aln_gene55
3288	760	Borowiec2015_Total1080OG106.fasta.aln_gene66
3289	760	Simion2017V2META14332-42-Calc_Hmm10-BMGE05
3290	761	Borowiec2015_Total1080OG1069.fasta.aln_gene65
3291	761	Simion2017V2META14895-42-Calc_Hmm10-BMGE05
3292	762	Hejnol2009Tribe4566_0
3293	762	Borowiec2015_Total1080OG1070.fasta.aln_gene67
3294	763	Borowiec2015_Total1080OG1072.fasta.aln_gene68
3295	763	Hejnol2009Tribe3237_0
3296	764	Borowiec2015_Total1080OG1075.fasta.aln_gene70
3297	764	Hejnol2009Tribe4972_0
3298	765	Simion2017V2META13056-42-Calc_Hmm10-BMGE05
3299	765	Borowiec2015_Total1080OG1076.fasta.aln_gene71
3300	766	Hejnol2009Tribe3945_0
3301	766	Borowiec2015_Total1080OG1077.fasta.aln_gene72
3302	767	Hejnol2009Tribe4323_0
3303	767	Borowiec2015_Total1080OG1081.fasta.aln_gene77
3304	768	Simion2017V2META13882-42-Calc_Hmm10-BMGE05
3305	768	Borowiec2015_Total1080OG1082.fasta.aln_gene78
3306	769	Borowiec2015_Total1080OG1083.fasta.aln_gene79
3307	769	Simion2017V2META14451-42-Calc_Hmm10-BMGE05
3308	770	Hejnol2009Tribe4588_0
3309	770	Borowiec2015_Total1080OG1085.fasta.aln_gene80
3310	771	Hejnol2009Tribe2811_0
3311	771	Borowiec2015_Total1080OG1087.fasta.aln_gene81
3312	772	Borowiec2015_Total1080OG1088.fasta.aln_gene82
3313	772	Simion2017V2META14365-42-Calc_Hmm10-BMGE05
3314	773	Hejnol2009Tribe4157_0
3315	773	Borowiec2015_Total1080OG1090.fasta.aln_gene84
3316	774	Borowiec2015_Total1080OG1093.fasta.aln_gene86
3317	774	Hejnol2009Tribe4351_0
3318	775	Simion2017V2META14746-42-Calc_Hmm10-BMGE05
3319	775	Borowiec2015_Total1080OG1095.fasta.aln_gene88
3320	776	Borowiec2015_Total1080OG1097.fasta.aln_gene89
3321	776	Hejnol2009Tribe4002_0
3322	777	Borowiec2015_Total1080OG1098.fasta.aln_gene90
3323	777	Hejnol2009Tribe7276_0
3324	778	Whelan2017_fullSubset7_02
3325	778	Borowiec2015_Total1080OG1099.fasta.aln_gene91
3326	779	Borowiec2015_Total1080OG1106.fasta.aln_gene97
3327	779	Simion2017V2META12680-42-Calc_Hmm10-BMGE05
3328	780	Borowiec2015_Total1080OG1107.fasta.aln_gene98
3329	780	Hejnol2009Tribe4761_0
3330	781	Borowiec2015_Total1080OG1108.fasta.aln_gene99
3331	781	Simion2017V2META13285-42-Calc_Hmm10-BMGE05
3332	782	Borowiec2015_Total1080OG1109.fasta.aln_gene100
3333	782	Simion2017V2META13302-42-Calc_Hmm10-BMGE05
3334	783	Simion2017V2META13677-42-Calc_Hmm10-BMGE05
3335	783	Borowiec2015_Total1080OG1110.fasta.aln_gene102
3336	784	Borowiec2015_Total1080OG1112.fasta.aln_gene104
3337	784	Hejnol2009Tribe5013_0
3338	785	Borowiec2015_Total1080OG1121.fasta.aln_gene113
3339	785	Simion2017V2META11011-1-42-Calc_Hmm10-BMGE05
3340	786	Borowiec2015_Total1080OG1123.fasta.aln_gene115
3341	786	Simion2017V2META12370-42-Calc_Hmm10-BMGE05
3342	787	Simion2017V2META11219-1-42-Calc_Hmm10-BMGE05
3343	787	Borowiec2015_Total1080OG1133.fasta.aln_gene125
3344	788	Borowiec2015_Total1080OG1134.fasta.aln_gene126
3345	788	Hejnol2009Tribe2383_0
3346	789	Hejnol2009Tribe1433_0
3347	789	Borowiec2015_Total1080OG1137.fasta.aln_gene129
3348	790	Borowiec2015_Total1080OG1140.fasta.aln_gene132
3349	790	Moroz2014_3d899
3350	791	Borowiec2015_Total1080OG1141.fasta.aln_gene133
3351	791	Simion2017V2META10986-2-42-Calc_Hmm10-BMGE05
3352	792	Borowiec2015_Total1080OG1146.fasta.aln_gene138
3353	792	Hejnol2009Tribe3470_0
3354	793	Simion2017V2META13322-42-Calc_Hmm10-BMGE05
3355	793	Borowiec2015_Total1080OG1152.fasta.aln_gene145
3356	794	Borowiec2015_Total1080OG1160.fasta.aln_gene154
3357	794	Borowiec2015_Total1080OG1161.fasta.aln_gene155
3358	795	Borowiec2015_Total1080OG123.fasta.aln_gene163
3359	795	Simion2017V2META13262-42-Calc_Hmm10-BMGE05
3360	796	Borowiec2015_Total1080OG134.fasta.aln_gene174
3361	796	Ryan2013_estgene39
3362	797	Simion2017V2META11583-2-42-Calc_Hmm10-BMGE05
3363	797	Borowiec2015_Total1080OG138.fasta.aln_gene177
3364	798	Hejnol2009Tribe2929_0
3365	798	Borowiec2015_Total1080OG141.fasta.aln_gene181
3366	799	Borowiec2015_Total1080OG149.fasta.aln_gene188
3367	799	Hejnol2009Tribe3357_0
3368	800	Simion2017V2META16960-42-Calc_Hmm10-BMGE05
3369	800	Borowiec2015_Total1080OG150.fasta.aln_gene190
3370	801	Borowiec2015_Total1080OG154.fasta.aln_gene194
3371	801	Hejnol2009Tribe3118_0
3372	802	Borowiec2015_Total1080OG157.fasta.aln_gene197
3373	802	Simion2017V2META12139-42-Calc_Hmm10-BMGE05
3374	803	Borowiec2015_Total1080OG159.fasta.aln_gene199
3375	803	Simion2017V2META12684-42-Calc_Hmm10-BMGE05
3376	804	Simion2017V2META15144-42-Calc_Hmm10-BMGE05
3377	804	Borowiec2015_Total1080OG163.fasta.aln_gene204
3378	805	Simion2017V2META12014-2-42-Calc_Hmm10-BMGE05
3379	805	Borowiec2015_Total1080OG172.fasta.aln_gene212
3380	806	Borowiec2015_Total1080OG175.fasta.aln_gene215
3381	806	Ryan2013_estgene269
3382	807	Simion2017V2META13306-42-Calc_Hmm10-BMGE05
3383	807	Borowiec2015_Total1080OG176.fasta.aln_gene216
3384	808	Borowiec2015_Total1080OG179.fasta.aln_gene219
3385	808	Simion2017V2META13424-42-Calc_Hmm10-BMGE05
3386	809	Borowiec2015_Total1080OG18.fasta.aln_gene230
3387	809	Simion2017V2META12795-42-Calc_Hmm10-BMGE05
3388	810	Borowiec2015_Total1080OG180.fasta.aln_gene221
3389	810	Hejnol2009Tribe2365_0
3390	811	Hejnol2009Tribe2329_0
3391	811	Borowiec2015_Total1080OG186.fasta.aln_gene227
3392	812	Borowiec2015_Total1080OG188.fasta.aln_gene229
3393	812	Simion2017V2META12291-2-42-Calc_Hmm10-BMGE05
3394	813	Borowiec2015_Total1080OG204.fasta.aln_gene247
3395	813	Simion2017V2META13839-42-Calc_Hmm10-BMGE05
3396	814	Borowiec2015_Total1080OG206.fasta.aln_gene249
3397	814	Hejnol2009Tribe2287_0
3398	815	Simion2017V2META12581-42-Calc_Hmm10-BMGE05
3399	815	Borowiec2015_Total1080OG212.fasta.aln_gene256
3400	816	Borowiec2015_Total1080OG215.fasta.aln_gene258
3401	816	Simion2017V2META12546-42-Calc_Hmm10-BMGE05
3402	817	Borowiec2015_Total1080OG219.fasta.aln_gene262
3403	817	Simion2017V2META14560-42-Calc_Hmm10-BMGE05
3404	818	Simion2017V2META13415-42-Calc_Hmm10-BMGE05
3405	818	Borowiec2015_Total1080OG222.fasta.aln_gene266
3406	819	Borowiec2015_Total1080OG228.fasta.aln_gene272
3407	819	Simion2017V2META12727-42-Calc_Hmm10-BMGE05
3408	820	Borowiec2015_Total1080OG229.fasta.aln_gene273
3409	820	Simion2017V2META10915-1-42-Calc_Hmm10-BMGE05
3410	821	Borowiec2015_Total1080OG230.fasta.aln_gene275
3411	821	Simion2017V2META14818-42-Calc_Hmm10-BMGE05
3412	822	Hejnol2009Tribe2353_0
3413	822	Borowiec2015_Total1080OG231.fasta.aln_gene276
3414	823	Borowiec2015_Total1080OG234.fasta.aln_gene279
3415	823	Simion2017V2META13667-42-Calc_Hmm10-BMGE05
3416	824	Borowiec2015_Total1080OG239.fasta.aln_gene284
3417	824	Hejnol2009Tribe2172_0
3418	825	Simion2017V2META12894-42-Calc_Hmm10-BMGE05
3419	825	Borowiec2015_Total1080OG242.fasta.aln_gene288
3420	826	Simion2017V2META12499-42-Calc_Hmm10-BMGE05
3421	826	Borowiec2015_Total1080OG244.fasta.aln_gene290
3422	827	Borowiec2015_Total1080OG249.fasta.aln_gene295
3423	827	Simion2017V2META14170-42-Calc_Hmm10-BMGE05
3424	828	Borowiec2015_Total1080OG24.fasta.aln_gene296
3425	828	Borowiec2015_Total1080OG25.fasta.aln_gene307
3426	829	Borowiec2015_Total1080OG251.fasta.aln_gene298
3427	829	Simion2017V2META14132-42-Calc_Hmm10-BMGE05
3428	830	Simion2017V2META11626-42-Calc_Hmm10-BMGE05
3429	830	Borowiec2015_Total1080OG255.fasta.aln_gene302
3430	831	Borowiec2015_Total1080OG256.fasta.aln_gene303
3431	831	Simion2017V2META11562-42-Calc_Hmm10-BMGE05
3432	832	Borowiec2015_Total1080OG259.fasta.aln_gene306
3433	832	Simion2017V2META13336-42-Calc_Hmm10-BMGE05
3434	833	Borowiec2015_Total1080OG261.fasta.aln_gene309
3435	833	Hejnol2009Tribe1069_0
3436	834	Borowiec2015_Total1080OG269.fasta.aln_gene317
3437	834	Simion2017V2META12511-42-Calc_Hmm10-BMGE05
3438	835	Borowiec2015_Total1080OG278.fasta.aln_gene326
3439	835	Simion2017V2META15231-42-Calc_Hmm10-BMGE05
3440	836	Borowiec2015_Total1080OG287.fasta.aln_gene336
3441	836	Simion2017V2META13045-42-Calc_Hmm10-BMGE05
3442	837	Borowiec2015_Total1080OG288.fasta.aln_gene337
3443	837	Simion2017V2META13207-42-Calc_Hmm10-BMGE05
3444	838	Simion2017V2META13015-42-Calc_Hmm10-BMGE05
3445	838	Borowiec2015_Total1080OG290.fasta.aln_gene340
